Date,NDX,AAPL,MSFT,INTC,COST,MDB,KDP,CERN,ADBE,NVDA,NFLX,PEP,PYPL,ADSK,DOCU,FTNT,OKTA,QCOM,VRSN,ZBRA,AKAM,ANSS,CDW
2013-04-29,2866.95,13.36,27.37,18.52,90.08,,6.31,45.98,45.06,3.16,30.72,64.12,,38.21,,17.85,,47.5,45.24,46.2,43.03,78.87,
2013-04-30,2887.44,13.76,27.78,18.67,89.91,,6.4,46.94,45.08,3.2,30.87,63.98,,39.38,,17.96,,47.5,46.07,46.65,43.91,80.86,
2013-05-01,2873.35,13.65,27.46,18.7,89.74,,6.3,46.41,44.71,3.17,30.42,63.78,,38.19,,17.84,,47.74,46.26,45.95,43.64,79.95,
2013-05-02,2911.14,13.84,27.83,18.79,90.13,,6.38,46.98,45.69,3.21,30.64,64.05,,38.53,,18.07,,48.49,46.76,45.57,44.32,73.93,
2013-05-03,2944.59,13.98,28.1,18.85,91.01,,6.45,46.89,47.01,3.23,30.49,64.26,,39.52,,18.08,,49.17,47.35,46.07,45.27,74.59,
2013-05-06,2955.36,14.32,28.32,18.81,90.46,,6.47,46.37,46.49,3.22,30.1,64.01,,39.6,,18.18,,49.24,47.61,46.07,45.06,74.37,
2013-05-07,2952.88,14.25,27.95,19.0,90.97,,6.49,46.06,45.6,3.17,29.46,64.66,,39.54,,18.11,,49.32,48.25,46.67,45.15,74.82,
2013-05-08,2968.24,14.41,27.68,19.08,90.89,,6.48,45.7,45.32,3.23,29.8,64.59,,39.98,,18.22,,49.44,48.85,46.4,45.29,75.46,
2013-05-09,2961.12,14.29,27.41,19.16,90.5,,6.38,45.62,43.97,3.23,30.92,64.28,,39.75,,18.1,,49.43,48.69,46.73,45.61,75.1,
2013-05-10,2981.02,14.17,27.43,19.27,91.21,,6.43,46.12,44.02,3.38,31.1,64.4,,39.75,,18.75,,49.84,48.96,46.58,46.7,75.89,
2013-05-13,2982.09,14.22,27.72,18.94,91.22,,6.42,46.11,43.61,3.31,32.77,64.42,,38.9,,18.08,,49.98,48.93,46.56,46.71,75.16,
2013-05-14,2996.05,13.88,28.34,18.75,92.37,,6.46,46.42,44.04,3.36,33.42,64.78,,39.42,,18.26,,50.36,48.97,46.6,46.9,76.36,
2013-05-15,3002.62,13.41,28.61,19.04,93.81,,6.6,47.01,45.07,3.42,34.77,65.37,,39.43,,18.19,,50.53,49.27,46.49,48.03,75.91,
2013-05-16,2999.34,13.59,28.8,18.83,92.73,,6.5,46.75,44.56,3.4,33.86,64.97,,39.78,,18.5,,50.61,48.88,46.17,46.93,76.07,
2013-05-17,3028.96,13.55,29.47,18.91,94.01,,6.46,47.94,44.61,3.46,34.14,65.02,,37.11,,18.96,,51.36,48.7,46.21,47.49,76.44,
2013-05-20,3020.97,13.85,29.65,18.94,93.15,,6.4,47.06,44.29,3.45,34.22,64.08,,36.99,,19.27,,50.97,48.44,46.19,47.89,75.73,
2013-05-21,3026.45,13.75,29.45,19.0,94.36,,6.33,47.36,44.02,3.49,33.87,64.11,,37.48,,19.2,,50.7,48.36,46.62,47.28,75.35,
2013-05-22,2999.13,13.8,29.25,18.94,94.28,,6.33,46.69,43.17,3.37,32.65,64.37,,36.57,,18.71,,50.29,47.77,45.39,46.12,72.58,
2013-05-23,2991.45,13.83,28.86,18.92,94.12,,6.25,46.77,42.77,3.42,32.31,63.71,,36.46,,18.4,,49.28,47.51,46.31,46.35,73.44,
2013-05-24,2991.02,13.92,28.96,18.82,95.12,,6.31,46.61,42.43,3.4,32.68,64.07,,36.08,,18.31,,49.55,47.4,45.91,46.04,73.85,
2013-05-28,3011.94,13.81,29.59,18.94,95.49,,6.37,46.3,42.91,3.4,30.6,63.95,,37.07,,18.61,,49.4,47.31,46.81,46.56,74.87,
2013-05-29,2994.82,13.92,29.48,19.09,93.92,,6.22,47.13,42.6,3.38,30.76,62.94,,37.1,,18.93,,49.43,46.39,45.96,46.36,74.55,
2013-05-30,3011.83,14.12,29.6,19.05,93.03,,6.16,47.5,43.19,3.42,31.81,63.01,,37.9,,19.29,,49.48,47.09,46.3,47.09,75.06,
2013-05-31,2981.76,14.07,29.49,19.1,91.16,,6.03,47.62,42.91,3.38,32.32,62.67,,37.73,,19.26,,48.94,47.04,45.66,46.12,74.5,
2013-06-03,2990.79,14.1,30.08,19.86,92.2,,6.17,47.96,43.46,3.38,31.71,63.15,,37.38,,18.5,,49.02,46.7,45.66,45.91,73.61,
2013-06-04,2973.69,14.05,29.57,19.95,92.02,,6.15,48.04,44.39,3.38,32.19,63.33,,36.7,,18.21,,49.39,45.86,45.44,44.65,72.91,
2013-06-05,2937.14,13.92,29.39,19.43,90.78,,6.1,46.95,43.84,3.31,31.92,63.44,,36.12,,18.07,,48.96,45.55,45.24,44.3,72.5,
2013-06-06,2950.3,13.71,29.54,19.39,92.38,,6.04,48.15,43.57,3.33,31.11,63.8,,35.97,,18.44,,48.82,45.46,45.27,44.56,74.31,
2013-06-07,2990.87,13.82,30.14,19.34,91.95,,6.08,48.19,44.12,3.38,31.46,64.46,,36.65,,18.65,,48.15,46.2,45.48,45.26,74.43,
2013-06-10,2990.49,13.73,29.97,19.67,91.73,,6.17,47.76,44.09,3.38,31.56,64.73,,35.97,,18.63,,48.09,45.74,45.95,44.75,73.87,
2013-06-11,2959.84,13.69,29.44,19.44,91.49,,6.12,47.61,43.12,3.31,30.64,64.48,,35.33,,18.3,,47.81,45.69,45.72,43.84,72.85,
2013-06-12,2926.14,13.52,29.58,19.24,90.97,,6.16,47.1,42.72,3.28,29.66,64.15,,34.93,,18.16,,47.38,45.26,45.13,42.52,72.34,
2013-06-13,2962.9,13.64,29.34,19.66,92.2,,6.19,47.97,43.3,3.36,30.77,64.05,,35.88,,18.07,,48.04,45.38,45.73,42.64,73.96,
2013-06-14,2943.86,13.45,29.07,19.6,92.3,,6.2,47.64,42.84,3.35,30.57,64.17,,35.09,,17.74,,47.59,45.03,45.42,42.56,73.53,
2013-06-17,2971.26,13.51,29.58,19.75,92.88,,6.23,47.64,43.39,3.39,32.75,64.5,,35.43,,18.0,,48.12,45.17,45.49,42.94,75.85,
2013-06-18,2996.09,13.5,29.56,20.04,93.21,,6.27,48.03,43.36,3.37,32.69,64.51,,35.13,,18.02,,48.36,45.0,45.64,42.84,76.51,
2013-06-19,2959.5,13.23,29.23,19.67,91.63,,6.16,47.11,45.78,3.47,33.19,63.2,,35.51,,17.75,,48.0,44.95,44.98,42.56,75.17,
2013-06-20,2890.33,13.04,28.3,19.03,89.44,,6.0,45.85,44.9,3.38,31.93,61.65,,34.56,,17.66,,47.23,43.75,44.04,41.25,72.89,
2013-06-21,2877.94,12.93,28.12,19.04,90.35,,6.02,45.88,44.77,3.37,30.99,62.6,,34.21,,17.34,,47.04,44.19,43.97,40.75,72.25,
2013-06-24,2848.2,12.59,28.5,18.55,91.17,,5.97,45.91,43.6,3.3,30.8,62.6,,33.48,,16.53,,46.43,43.59,42.87,41.41,71.17,
2013-06-25,2866.5,12.59,28.45,18.79,91.68,,5.95,46.06,44.37,3.32,30.41,62.53,,34.04,,16.73,,47.92,44.67,43.14,41.91,71.68,
2013-06-26,2893.85,12.45,29.03,18.89,92.45,,6.03,46.74,45.68,3.3,30.3,63.52,,34.64,,17.09,,47.5,44.42,42.69,42.76,72.14,
2013-06-27,2906.84,12.32,29.26,18.92,92.71,,6.08,46.95,45.93,3.27,30.71,63.86,,34.92,,17.31,,47.36,44.67,43.21,42.69,74.04,16.9
2013-06-28,2909.6,12.4,29.19,19.06,91.94,,6.07,46.61,45.56,3.28,30.16,63.9,,33.94,,17.5,,47.36,44.66,43.44,42.55,73.1,17.13
2013-07-01,2927.35,12.8,29.04,18.79,91.83,,6.14,47.3,46.24,3.3,32.04,64.1,,33.8,,17.28,,47.26,44.91,43.99,42.97,73.67,16.87
2013-07-02,2929.63,13.09,28.68,18.66,92.18,,6.16,47.17,46.03,3.29,31.64,63.82,,33.49,,17.34,,47.23,44.92,44.1,42.55,72.56,17.68
2013-07-03,2941.41,13.16,28.74,18.69,92.23,,6.16,47.11,46.42,3.3,31.56,63.07,,33.49,,17.98,,47.22,45.0,44.13,42.69,72.96,17.55
2013-07-05,2963.22,13.06,28.91,18.93,92.93,,6.13,48.35,47.0,3.33,32.16,63.13,,34.16,,18.24,,47.25,45.47,44.39,43.03,74.5,17.68
2013-07-08,2966.13,12.98,29.01,18.24,93.65,,6.13,47.47,46.63,3.31,33.3,63.89,,34.38,,18.36,,46.51,45.27,44.3,43.03,74.95,17.69
2013-07-09,2984.32,13.21,29.03,18.2,94.26,,6.16,46.11,47.26,3.33,35.34,64.67,,34.39,,18.69,,46.05,45.29,44.55,43.56,75.97,17.94
2013-07-10,3000.66,13.16,29.32,18.29,94.51,,6.21,46.17,47.25,3.37,34.83,64.84,,34.31,,19.66,,46.86,45.66,44.75,43.52,76.64,17.57
2013-07-11,3059.46,13.36,30.16,18.87,96.37,,6.29,47.63,47.99,3.42,34.88,66.06,,35.4,,19.92,,47.53,46.1,45.6,44.5,78.35,18.01
2013-07-12,3079.07,13.34,30.14,18.8,96.84,,6.27,48.08,48.39,3.42,36.75,65.88,,36.01,,20.03,,48.08,46.04,46.05,44.92,78.86,17.95
2013-07-15,3079.85,13.37,30.57,18.83,96.37,,6.28,48.06,48.12,3.41,36.85,66.19,,36.13,,20.0,,47.51,45.9,46.14,44.69,79.13,17.99
2013-07-16,3077.47,13.46,30.65,19.08,96.9,,6.25,47.92,47.49,3.43,37.21,65.64,,36.16,,19.94,,47.95,45.46,46.12,44.42,79.04,18.49
2013-07-17,3085.28,13.46,30.2,19.0,97.62,,6.31,48.18,48.04,3.41,38.27,66.6,,36.4,,20.42,,48.57,45.71,45.91,45.09,79.11,18.74
2013-07-18,3077.82,13.5,29.95,18.28,97.34,,6.33,48.19,48.19,3.4,38.06,67.82,,36.87,,20.43,,47.39,45.88,46.41,45.34,79.14,19.16
2013-07-19,3044.93,13.29,26.54,18.13,98.18,,6.38,48.3,48.07,3.33,37.8,67.51,,36.49,,20.45,,47.65,45.74,46.25,44.81,79.1,19.17
2013-07-22,3055.23,13.33,27.05,17.91,98.16,,6.32,49.03,48.28,3.33,37.42,67.5,,36.47,,20.44,,48.23,45.65,46.31,44.1,79.55,18.71
2013-07-23,3031.4,13.11,26.89,17.9,99.04,,6.3,48.43,48.07,3.32,35.75,67.35,,36.48,,21.43,,48.3,45.31,46.37,44.25,79.58,18.6
2013-07-24,3041.16,13.78,27.01,18.04,98.04,,6.12,47.92,47.8,3.32,34.47,66.91,,36.86,,21.35,,47.6,45.34,46.32,43.87,79.97,18.92
2013-07-25,3061.67,13.72,26.53,18.14,97.66,,6.1,48.15,47.79,3.33,35.25,66.84,,36.73,,20.98,,49.17,45.93,46.43,45.19,79.22,20.22
2013-07-26,3076.23,13.79,26.72,18.3,96.93,,6.17,47.21,47.64,3.32,35.19,66.65,,36.51,,20.73,,50.09,47.32,46.14,47.23,78.13,19.86
2013-07-29,3068.95,14.01,26.65,18.28,97.41,,6.19,46.85,47.17,3.31,34.99,66.6,,36.16,,20.37,,49.81,47.36,46.07,46.75,77.86,19.96
2013-07-30,3085.33,14.18,26.92,18.39,97.23,,6.14,47.81,47.36,3.37,34.82,66.5,,36.58,,20.17,,50.01,47.57,46.22,47.07,77.8,19.87
2013-07-31,3090.19,14.15,26.91,18.36,97.64,,6.18,47.54,47.28,3.38,34.93,65.27,,35.39,,21.25,,50.05,47.84,46.17,47.2,79.84,19.78
2013-08-01,3126.3,14.28,26.76,18.25,98.41,,6.25,48.37,47.7,3.42,35.59,65.78,,34.27,,21.34,,50.6,48.38,47.85,47.64,88.93,19.93
2013-08-02,3143.52,14.47,26.95,18.27,99.26,,6.27,48.58,47.45,3.45,35.17,65.85,,35.03,,21.34,,51.75,48.42,47.57,46.85,89.39,20.63
2013-08-05,3143.19,14.68,26.79,18.21,99.84,,6.28,48.24,47.63,3.47,36.26,66.0,,35.26,,21.11,,51.36,48.64,48.12,46.9,89.55,20.97
2013-08-06,3122.2,14.55,26.69,18.11,99.37,,6.23,47.85,47.39,3.41,36.56,66.45,,34.9,,20.89,,50.85,48.55,48.03,46.26,87.6,20.98
2013-08-07,3118.69,14.54,27.09,18.03,99.49,,6.24,47.2,47.1,3.41,35.6,66.22,,34.89,,20.64,,50.56,48.3,47.5,46.09,87.03,21.11
2013-08-08,3130.13,14.51,27.79,17.83,97.87,,6.22,47.18,47.51,3.44,35.77,66.16,,35.6,,20.83,,51.44,48.3,47.5,46.63,87.99,21.22
2013-08-09,3118.57,14.31,27.63,17.88,96.4,,6.19,47.29,47.18,3.39,36.11,65.89,,35.85,,20.72,,51.38,48.76,47.5,46.52,88.25,21.2
2013-08-12,3125.93,14.71,27.78,17.98,96.49,,6.16,47.47,47.2,3.36,36.66,65.48,,35.95,,20.84,,51.53,49.14,48.15,46.71,88.35,21.31
2013-08-13,3141.06,15.41,27.43,17.89,96.42,,6.14,47.53,47.14,3.37,37.03,65.15,,36.68,,21.11,,52.14,49.32,48.27,46.94,88.56,21.53
2013-08-14,3129.45,15.69,27.53,17.93,94.86,,6.06,47.26,46.84,3.51,37.4,64.65,,36.74,,21.06,,51.91,49.25,48.11,46.81,88.35,21.49
2013-08-15,3076.23,15.68,27.05,17.5,93.2,,5.99,45.64,45.87,3.54,36.2,63.21,,36.04,,20.21,,51.91,48.7,47.46,46.19,86.53,21.16
2013-08-16,3073.91,15.82,27.06,17.4,93.29,,5.93,45.97,45.4,3.55,36.98,62.64,,35.94,,19.89,,51.87,48.72,47.26,45.91,86.19,21.2
2013-08-19,3069.76,15.99,26.71,17.7,93.44,,5.98,46.07,44.89,3.49,37.11,63.19,,35.41,,20.05,,51.43,48.59,47.07,46.0,85.46,21.24
2013-08-20,3082.17,15.78,26.91,17.89,94.08,,6.03,46.21,45.07,3.51,39.04,62.73,,35.69,,19.99,,51.72,48.9,47.52,46.21,85.62,21.26
2013-08-21,3071.47,15.82,26.9,17.61,93.34,,5.97,45.63,45.14,3.5,38.62,61.78,,35.62,,20.18,,51.61,48.62,47.23,46.29,85.05,21.19
2013-08-22,3101.82,15.84,27.56,17.68,93.58,,5.98,46.21,45.68,3.51,38.54,61.92,,36.13,,20.34,,52.05,49.17,47.37,47.3,86.31,21.17
2013-08-23,3124.27,15.77,29.57,17.83,94.27,,6.03,46.02,45.77,3.51,39.77,62.39,,38.91,,20.34,,52.06,49.5,47.33,47.1,86.05,21.41
2013-08-26,3122.67,15.84,29.06,17.69,93.27,,5.99,46.05,46.06,3.52,40.39,62.26,,37.89,,20.2,,51.91,49.93,47.27,46.6,86.29,21.14
2013-08-27,3059.58,15.38,28.31,17.63,93.1,,6.0,45.26,45.5,3.48,39.43,61.77,,36.99,,19.8,,51.19,48.75,46.63,46.3,83.68,20.44
2013-08-28,3072.17,15.46,28.1,17.71,92.09,,5.94,44.96,45.53,3.48,40.48,62.01,,36.9,,19.71,,51.6,48.46,46.47,46.41,84.22,20.22
2013-08-29,3093.36,15.48,28.55,17.52,92.87,,5.89,45.27,45.93,3.47,41.12,61.98,,37.02,,20.05,,51.72,48.38,46.8,46.5,84.38,20.31
2013-08-30,3073.81,15.34,28.42,17.46,93.27,,5.92,44.69,45.75,3.46,40.56,62.29,,36.75,,19.8,,51.66,47.99,45.6,45.98,83.98,20.17
2013-09-03,3091.76,15.38,27.13,17.53,93.36,,5.9,45.51,45.88,3.47,41.29,62.66,,37.13,,19.76,,52.02,48.56,45.8,46.85,83.26,20.73
2013-09-04,3124.54,15.7,26.55,17.98,92.96,,5.98,45.89,46.93,3.5,41.78,62.58,,37.12,,19.8,,52.44,48.77,45.86,47.43,84.22,21.17
2013-09-05,3129.94,15.59,26.58,17.95,95.56,,5.9,45.22,46.73,3.51,42.16,62.22,,37.04,,19.81,,52.87,48.83,45.93,47.92,85.1,21.45
2013-09-06,3133.38,15.69,26.51,18.01,95.33,,5.88,45.31,46.87,3.5,41.65,62.37,,37.14,,20.03,,53.01,49.31,45.78,47.58,85.04,21.38
2013-09-09,3169.93,15.94,26.94,18.2,96.17,,5.89,45.97,47.25,3.55,42.02,62.46,,37.7,,20.35,,54.01,49.5,46.37,48.89,85.9,21.12
2013-09-10,3185.07,15.57,27.56,18.25,97.81,,5.89,46.7,48.02,3.63,44.72,62.5,,38.08,,20.59,,54.63,49.9,47.38,49.43,87.77,21.19
2013-09-11,3179.86,14.73,27.86,18.12,99.42,,5.86,47.08,48.2,3.69,44.04,62.83,,38.31,,20.55,,53.07,49.91,45.73,50.13,88.12,21.55
2013-09-12,3175.57,14.88,27.82,17.98,98.54,,5.94,47.14,47.64,3.69,43.06,62.85,,37.88,,20.59,,53.63,49.88,44.86,50.57,88.31,21.24
2013-09-13,3178.28,14.64,28.11,18.62,97.57,,5.99,47.52,47.76,3.71,43.66,63.2,,38.18,,20.59,,53.45,49.85,44.69,51.27,87.6,21.62
2013-09-16,3168.69,14.17,27.91,18.58,97.84,,6.02,48.18,48.14,3.71,43.17,63.75,,39.07,,20.52,,53.07,49.89,44.4,51.37,88.03,21.96
2013-09-17,3190.83,14.34,28.02,18.86,98.3,,6.07,48.0,48.14,3.73,42.79,64.26,,39.31,,20.8,,54.11,50.44,44.61,51.58,87.84,21.37
2013-09-18,3231.31,14.63,28.36,18.99,98.91,,6.15,48.09,52.58,3.76,43.85,65.22,,40.62,,20.94,,54.28,51.3,44.37,52.38,87.35,21.89
2013-09-19,3237.61,14.87,28.63,18.99,99.38,,6.11,48.38,51.87,3.74,43.64,64.38,,40.94,,21.08,,54.14,51.9,44.56,52.77,86.65,21.58
2013-09-20,3224.73,14.72,27.91,18.88,98.33,,6.08,48.33,52.31,3.71,44.83,64.32,,41.0,,21.25,,53.82,51.7,44.47,52.71,86.06,21.06
2013-09-23,3219.34,15.45,27.86,18.76,98.02,,6.04,47.79,51.8,3.67,43.15,63.75,,40.76,,20.78,,53.76,51.17,44.51,51.98,85.94,21.95
2013-09-24,3218.66,15.4,27.62,18.83,96.99,,6.04,47.43,51.42,3.69,43.78,63.37,,40.82,,20.39,,53.4,51.62,45.22,51.93,86.0,22.35
2013-09-25,3208.55,15.16,27.67,18.83,96.22,,5.99,47.53,51.87,3.69,43.88,63.11,,40.67,,20.38,,53.58,51.24,45.59,52.08,86.7,22.2
2013-09-26,3234.04,15.31,27.89,18.6,97.04,,6.01,47.28,52.1,3.68,44.79,63.37,,41.94,,20.59,,53.68,51.73,45.73,52.77,87.72,22.07
2013-09-27,3230.3,15.2,28.31,18.25,96.48,,6.0,51.04,52.03,3.66,44.63,63.11,,41.79,,20.38,,52.52,51.18,45.52,51.75,86.49,22.06
2013-09-30,3218.2,15.01,28.32,18.21,96.02,,5.98,50.98,51.94,3.66,44.17,62.56,,41.17,,20.26,,52.47,50.89,45.56,51.7,86.52,21.0
2013-10-01,3253.05,15.36,28.58,18.14,95.88,,5.93,52.36,52.43,3.65,46.37,62.81,,40.49,,20.85,,52.6,51.23,46.57,52.42,87.76,21.34
2013-10-02,3253.26,15.41,28.87,18.18,95.73,,5.87,52.18,51.52,3.65,47.25,62.6,,42.55,,21.05,,52.75,51.62,46.6,52.22,87.15,20.96
2013-10-03,3213.83,15.22,28.82,17.95,95.39,,5.79,51.97,50.88,3.61,45.96,62.51,,42.15,,20.53,,52.31,51.18,46.17,51.16,85.23,21.45
2013-10-04,3242.57,15.21,28.83,18.12,95.41,,5.8,53.08,51.57,3.66,46.75,62.65,,42.49,,21.69,,53.01,51.61,46.52,52.32,85.94,21.48
2013-10-07,3215.69,15.36,28.34,18.14,94.55,,5.78,52.57,50.82,3.66,45.45,62.21,,41.69,,21.98,,52.37,50.84,46.14,51.67,84.65,21.2
2013-10-08,3153.87,15.14,28.09,17.86,93.55,,5.8,51.58,49.58,3.63,43.19,62.11,,40.39,,21.35,,51.71,49.68,45.91,50.0,83.61,21.27
2013-10-09,3142.54,15.32,28.14,17.94,95.53,,5.82,51.13,49.45,3.58,41.2,62.56,,39.96,,20.78,,51.21,49.69,46.15,49.3,83.54,20.86
2013-10-10,3210.84,15.42,28.73,18.35,96.46,,5.87,52.88,51.17,3.62,43.43,63.49,,40.61,,21.16,,52.09,51.15,46.71,51.06,85.63,21.2
2013-10-11,3233.83,15.52,29.05,18.48,96.63,,5.86,53.05,52.19,3.58,42.98,63.6,,41.05,,21.2,,52.65,51.31,47.17,51.89,86.16,21.15
2013-10-14,3256.02,15.62,29.32,18.63,96.93,,5.89,54.28,52.63,3.64,46.34,63.81,,41.0,,21.29,,52.8,51.69,47.18,51.89,85.91,20.96
2013-10-15,3244.66,15.7,29.35,18.58,96.18,,5.84,53.57,51.93,3.62,45.96,63.42,,40.89,,20.1,,53.13,51.64,46.94,51.31,84.41,20.84
2013-10-16,3281.67,15.78,29.48,18.83,97.84,,6.01,54.82,51.91,3.66,46.13,64.74,,40.78,,20.35,,53.68,52.08,47.23,51.81,85.36,20.86
2013-10-17,3301.28,15.88,29.72,19.0,98.59,,6.0,55.42,52.07,3.67,47.16,64.98,,40.41,,19.69,,53.54,52.1,47.86,52.04,84.57,20.96
2013-10-18,3353.88,16.02,29.75,18.97,98.08,,6.0,56.05,52.63,3.71,47.64,65.32,,40.28,,20.2,,53.31,53.08,47.9,52.15,86.38,21.15
2013-10-21,3361.18,16.41,29.78,19.18,97.86,,6.0,56.34,53.08,3.72,50.71,64.81,,40.02,,20.66,,53.6,53.0,48.25,52.2,87.68,20.75
2013-10-22,3366.93,16.37,29.43,19.12,98.22,,6.05,56.45,53.17,3.7,46.07,65.66,,40.0,,20.69,,53.72,53.27,48.1,53.39,87.57,20.97
2013-10-23,3346.05,16.53,28.73,18.86,97.68,,6.2,56.27,53.06,3.64,47.18,65.57,,39.49,,20.56,,52.25,53.12,47.33,51.87,86.6,20.9
2013-10-24,3362.38,16.75,28.7,18.89,96.91,,6.2,56.04,54.21,3.62,47.32,64.95,,40.2,,20.84,,52.17,53.09,46.9,46.06,86.99,20.25
2013-10-25,3383.83,16.56,30.41,19.26,97.08,,6.22,54.46,53.81,3.58,46.86,65.58,,39.87,,20.07,,53.21,53.76,47.25,45.88,87.41,20.38
2013-10-28,3382.68,16.68,30.27,19.35,97.84,,6.34,54.85,53.93,3.57,44.86,66.58,,39.67,,20.08,,53.42,53.56,48.19,45.78,87.8,20.28
2013-10-29,3391.75,16.27,30.23,19.48,99.0,,6.36,54.49,54.86,3.58,46.76,67.27,,40.3,,20.14,,53.72,54.0,48.59,46.57,87.91,20.19
2013-10-30,3385.38,16.53,30.25,19.46,98.18,,6.33,54.21,54.1,3.58,45.45,66.66,,40.04,,19.91,,53.81,54.21,48.53,45.55,87.64,20.33
2013-10-31,3377.73,16.46,30.13,19.44,98.38,,6.31,54.36,54.22,3.57,46.07,66.17,,39.9,,20.13,,54.16,54.28,48.31,44.76,87.45,20.23
2013-11-01,3379.76,16.37,30.24,19.33,99.73,,6.32,54.49,54.61,3.58,47.04,66.54,,41.89,,19.75,,54.48,54.19,48.28,45.07,87.42,20.28
2013-11-04,3384.75,16.58,30.59,19.27,100.33,,6.29,54.8,55.39,3.48,48.23,66.39,,41.8,,20.08,,54.22,54.37,48.5,45.67,88.32,21.1
2013-11-05,3388.82,16.54,31.18,19.27,100.15,,6.3,54.23,54.79,3.48,48.79,66.58,,41.71,,20.02,,53.79,54.3,52.82,45.21,87.49,21.16
2013-11-06,3385.38,16.5,32.49,19.44,103.44,,6.37,54.77,54.88,3.5,47.95,68.21,,42.02,,19.94,,54.35,54.31,51.55,45.16,89.03,21.15
2013-11-07,3321.41,16.23,31.91,19.29,102.36,,6.31,54.41,53.17,3.42,46.69,67.12,,41.76,,19.4,,52.29,53.29,50.72,44.48,84.18,21.14
2013-11-08,3366.84,16.49,32.15,19.32,102.36,,6.39,55.34,54.84,3.66,47.84,67.55,,42.76,,19.44,,52.57,54.15,50.62,45.27,84.4,21.11
2013-11-11,3362.98,16.44,31.99,19.38,102.56,,6.39,54.71,56.18,3.69,48.27,67.24,,43.48,,19.77,,52.7,54.3,50.4,45.24,83.95,19.98
2013-11-12,3365.23,16.47,31.79,19.59,102.09,,6.39,54.79,56.24,3.69,47.68,67.39,,43.61,,19.7,,53.4,54.73,51.13,45.11,83.92,19.4
2013-11-13,3405.56,16.49,32.48,19.72,102.95,,6.42,55.09,57.55,3.79,47.9,67.63,,43.54,,19.99,,54.58,55.1,51.08,46.53,84.58,19.16
2013-11-14,3415.14,16.73,32.36,19.56,103.42,,6.5,55.39,57.17,3.81,48.94,67.98,,44.13,,19.92,,55.51,55.81,51.27,46.17,84.14,19.04
2013-11-15,3422.58,16.63,32.2,19.66,103.88,,6.48,55.63,57.35,3.8,49.97,67.69,,44.11,,20.37,,56.25,55.65,51.54,45.76,84.49,19.89
2013-11-18,3388.87,16.42,31.66,19.72,103.07,,6.49,54.95,56.6,3.71,48.82,67.56,,43.3,,19.77,,56.07,55.49,51.45,45.73,84.53,19.65
2013-11-19,3378.13,16.45,31.5,19.8,103.33,,6.46,54.47,55.77,3.65,48.18,67.11,,42.28,,19.43,,55.99,55.49,51.5,45.35,83.59,19.6
2013-11-20,3367.17,16.31,31.8,19.69,102.61,,6.46,54.28,55.94,3.59,48.5,66.99,,42.34,,19.39,,55.36,55.28,52.01,45.22,83.43,20.03
2013-11-21,3402.74,16.5,32.07,20.23,103.55,,6.56,55.97,56.23,3.62,49.79,67.37,,43.53,,19.51,,55.89,55.94,51.75,44.45,85.05,20.27
2013-11-22,3422.02,16.46,32.22,19.14,104.65,,6.53,56.23,56.41,3.59,49.69,67.47,,45.86,,19.7,,56.86,56.72,51.89,44.2,85.83,20.44
2013-11-25,3427.49,16.59,32.28,19.04,104.62,,6.47,56.5,56.95,3.66,50.03,67.17,,45.39,,19.42,,56.5,56.45,52.27,44.63,85.55,20.56
2013-11-26,3445.76,16.89,32.03,18.96,104.63,,6.43,55.96,56.7,3.69,50.74,66.4,,45.28,,19.6,,57.4,56.58,52.11,44.27,86.05,20.47
2013-11-27,3470.48,17.29,32.24,19.16,104.8,,6.46,55.93,56.91,3.71,51.78,66.43,,45.44,,19.64,,57.61,56.7,52.17,44.4,86.57,20.46
2013-11-29,3487.82,17.61,32.7,19.12,104.84,,6.44,55.76,56.78,3.68,52.26,66.46,,45.25,,17.1,,57.62,56.86,51.84,44.72,85.67,20.56
2013-12-02,3481.15,17.46,32.97,19.0,103.38,,6.37,55.96,56.76,3.72,51.99,65.86,,45.42,,16.76,,57.51,57.17,52.19,44.11,85.93,20.7
2013-12-03,3479.34,17.93,32.85,18.88,103.49,,6.42,55.74,56.4,3.72,51.85,65.94,,45.77,,17.06,,57.41,56.66,52.23,45.65,85.58,20.7
2013-12-04,3483.01,17.89,33.39,19.03,102.78,,6.48,54.72,56.05,3.77,50.9,65.48,,46.29,,17.54,,57.31,56.83,51.56,45.86,85.96,21.11
2013-12-05,3477.73,17.98,32.58,19.45,101.09,,6.43,54.42,55.04,3.71,51.15,64.88,,45.94,,17.64,,57.35,56.89,50.95,45.12,85.21,20.75
2013-12-06,3504.26,17.73,32.89,19.9,102.02,,6.53,55.71,55.6,3.65,50.63,65.87,,46.42,,17.7,,57.76,57.2,51.86,44.95,86.19,20.82
2013-12-09,3516.17,17.94,33.19,19.99,101.69,,6.5,55.02,55.44,3.59,50.81,65.51,,46.78,,18.04,,57.46,56.77,51.69,44.35,85.93,20.85
2013-12-10,3514.2,17.91,32.68,19.9,100.33,,6.45,54.19,55.32,3.68,51.87,65.28,,46.79,,18.1,,57.46,57.35,50.91,45.01,86.33,20.73
2013-12-11,3468.99,17.78,32.25,19.58,99.1,,6.44,52.97,54.64,3.64,52.0,65.49,,45.75,,17.79,,57.18,56.29,50.57,44.44,83.81,20.6
